statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,logFC,architecture
18.38899480510554,1.8009515192533247e-5,1.968228510899274e-4,1,103,5,4,-0.24287281512817194,"Spic-1:404, 4, set1, minTK"
0.1138725688924751,0.7357776239318086,0.8761102937821201,1,100,5,4,0.02013923513940391,"SPIC-1:70, 1, set1, minCMV"
0.0029893151486248826,0.9563976815728132,0.9822956651815257,1,82,5,4,-0.004123883502104204,"SPIC-1:70, 1, set1, minProm"
3.325428696536619,0.06821622798927972,0.19424389073257117,1,97,5,4,-0.14841661857263222,"SPIC-1:70, 1, set1, minTK"
0.41701251886024693,0.5184315159953609,0.7246714545388043,1,85,5,4,-0.054321904881572104,"Spic-1:71, 1, set1, minCMV"
9.77421191711801,0.001769765618641669,0.010935513510761701,1,94,5,4,-0.1959374254974394,"Spic-1:71, 1, set1, minProm"
7.559486336100235,0.0059695004091052505,0.029284881399939653,1,99,5,4,-0.1656601452362669,"Spic-1:71, 1, set1, minTK"
3.178763889512993,0.07460114577887482,0.2053430428479026,1,82,5,4,0.14869801468326782,"SPIC-1:736, 8, set1, minCMV"
1.8654077531800795,0.17200196327008824,0.3642882960016834,1,66,5,4,-0.15196914016069696,"SPIC-1:736, 8, set1, minProm"
0.6080672068128479,0.43551647037239954,0.6583662714809938,1,94,5,4,-0.05750424457041959,"SPIC-1:736, 8, set1, minTK"
0.10687606116425741,0.743729116991875,0.8795984442253245,1,104,5,4,0.0189386451515605,"Spic-1:737, 8, set1, minCMV"
3.816817437685131,0.0507405298891991,0.15645625752771664,1,101,5,4,-0.10531306177162435,"Spic-1:737, 8, set1, minProm"
40.766014307749174,1.7159147557196818e-10,3.947246602857785e-9,1,104,5,4,-0.30149983770368355,"Spic-1:737, 8, set1, minTK"
5.506709071729347,0.018943658681425,0.07177889419639333,1,75,5,4,0.15443266694652602,"SREBF2-1:1183, 1, set2, minCMV"
0.7207173207798405,0.3959087157070472,0.626073978340032,1,72,5,4,0.06073454001810495,"SREBF2-1:1183, 1, set2, minProm"
5.687026208651332,0.01709079310311478,0.06643775394894366,1,87,5,4,-0.13771298852977484,"SREBF2-1:1183, 1, set2, minTK"
1.0835658399537351,0.2979012206585743,0.5224755274942785,1,91,5,4,0.06401099631239261,"SREBF2-1:1516, 4, set2, minCMV"
0.9249486596831957,0.33617896183941864,0.5636940168216514,1,84,5,4,0.07240923090514897,"SREBF2-1:1516, 4, set2, minProm"
0.8863573998951324,0.34646633059164184,0.5743798383732067,1,103,5,4,-0.04538904317266732,"SREBF2-1:1516, 4, set2, minTK"
0.1196182945845976,0.7294488490598072,0.8740294246830543,1,38,5,4,0.02761118977538126,"SREBF2-1:184, 1, set1, minCMV"
3.142674780032621,0.07626863552393348,0.2081039357565524,1,37,5,4,0.18564356119054132,"SREBF2-1:184, 1, set1, minProm"
0.06326205977279642,0.801412486471969,0.9110263727393734,1,29,5,4,-0.03010270841679015,"SREBF2-1:184, 1, set1, minTK"
0.30837518891257787,0.5786789499399456,0.7710416108727626,1,94,5,4,0.03702221251941558,"SREBF2-1:1849, 8, set2, minCMV"
0.6776501419844863,0.4103970655084074,0.6384647356516306,1,68,5,4,-0.076658699448515,"SREBF2-1:1849, 8, set2, minProm"
8.075696075829,0.004486287090301435,0.023371310694343863,1,75,5,4,-0.20952069949890822,"SREBF2-1:1849, 8, set2, minTK"
0.9192848730303922,0.33766281133171355,0.5647943864922071,1,39,5,4,0.11074461245669376,"SREBF2-1:517, 4, set1, minCMV"
0.23997173962243323,0.624226526642371,0.801086361604146,1,54,5,4,0.049181940428333785,"SREBF2-1:517, 4, set1, minProm"
