statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,logFC,architecture
0.9266957286956767,0.33572301239627034,0.6868449713736432,1,16,5,4,0.13472658558397071,"ALX3-1:1223, 1, set2, minCMV"
3.0171436717919278,0.08238845778072372,0.27234846371624793,1,11,5,4,-0.5067172343042813,"ALX3-1:1223, 1, set2, minProm"
1.3169428567740624,0.2511414501561621,0.5766913578374433,1,15,5,4,0.21081670477952472,"ALX3-1:1223, 1, set2, minTK"
0.04959897834828553,0.8237625560516072,1,1,16,5,4,0.03758504996654274,"ALX3-1:1556, 4, set2, minCMV"
-2.4985273266081265,1,1,1,14,5,4,0.02003741671060476,"ALX3-1:1556, 4, set2, minProm"
1.199564124532344,0.27340881315463367,0.6071444412214577,1,13,5,4,-0.1751674028209192,"ALX3-1:1556, 4, set2, minTK"
0.5407361288066568,0.46212781085047216,0.8294181446842945,1,11,5,4,0.2573604418764245,"ALX3-1:1889, 8, set2, minCMV"
0.45404399566882603,0.5004207552049337,0.8660380369307096,1,14,5,4,-0.12363355333067562,"ALX3-1:1889, 8, set2, minProm"
0.4954244012923823,0.4815175297387356,0.849606626732351,1,18,5,4,-0.11985794999861663,"ALX3-1:1889, 8, set2, minTK"
0.0935342423365455,0.7597312802817472,1,1,13,5,4,-0.0702838096631312,"ALX3-1:224, 1, set1, minCMV"
-9.738144521218658,1,1,1,10,5,4,-0.77099394976049,"ALX3-1:224, 1, set1, minProm"
-12.617955400110304,1,1,1,13,5,4,0.1716881928031907,"ALX3-1:224, 1, set1, minTK"
-0.20805596123534542,1,1,1,12,5,4,0.035498616130957825,"ALX3-1:557, 4, set1, minCMV"
1.5041503516620196,0.22003386523167978,0.5312295598478683,1,9,5,4,-0.48435583026487217,"ALX3-1:557, 4, set1, minProm"
1.761835404146325,0.18439574836297276,0.4748673737716473,1,11,5,4,-0.29909947022240785,"ALX3-1:557, 4, set1, minTK"
0.7022107950843406,0.40204183072239263,0.7678298893958133,1,11,5,4,-0.2882704568101645,"ALX3-1:890, 8, set1, minCMV"
0.060723311603396724,0.8053563479918746,1,1,8,5,4,-0.049321479160580065,"ALX3-1:890, 8, set1, minProm"
8.15437533126044,0.0042957394132751795,0.02463532350731667,1,10,5,4,-0.22007094314856643,"ALX3-1:890, 8, set1, minTK"
1.0591215276435832,0.3034156296426404,0.6453644239031857,1,18,5,4,-0.13717750493562625,"ALX4-1:1224, 1, set2, minCMV"
-98.32280355573891,1,1,1,19,5,4,0.15318578475792702,"ALX4-1:1224, 1, set2, minProm"
5.076899587699927,0.024246690389409298,0.10494938151638612,1,22,5,4,-0.3654422776795785,"ALX4-1:1224, 1, set2, minTK"
1.9025606725285797,0.16779197816770103,0.4478828030882311,1,17,5,4,-0.14385531912290153,"ALX4-1:1557, 4, set2, minCMV"
-68.23361968149038,1,1,1,12,5,4,0.20613682319680424,"ALX4-1:1557, 4, set2, minProm"
-42.88656870102875,1,1,1,27,5,4,-0.2660133232100976,"ALX4-1:1557, 4, set2, minTK"
2.3791489149560903,0.12296452233480085,0.36222930272438697,1,14,5,4,-0.12193807397942305,"ALX4-1:1890, 8, set2, minCMV"
-35.88168175653206,1,1,1,13,5,4,-0.2713683224432266,"ALX4-1:1890, 8, set2, minProm"
-1.425035079127099,1,1,1,18,5,4,-0.16266564706253916,"ALX4-1:1890, 8, set2, minTK"
-0.1527370169299047,1,1,1,15,5,4,-0.03761473060235415,"ALX4-1:225, 1, set1, minCMV"
0.07757639496293223,0.7806090745418424,1,1,10,5,4,0.08043375097792704,"ALX4-1:225, 1, set1, minProm"
-4.237144699816014,1,1,1,14,5,4,-0.0414524320495423,"ALX4-1:225, 1, set1, minTK"
0.21088407854921343,0.6460753531072233,1,1,13,5,4,0.03488037170589356,"ALX4-1:558, 4, set1, minCMV"
-51.849009253622256,1,1,1,8,5,4,-0.994602503479931,"ALX4-1:558, 4, set1, minProm"
-12.169053356089094,1,1,1,9,5,4,-0.2633059139399608,"ALX4-1:558, 4, set1, minTK"
-11.49785166746554,1,1,1,11,5,4,-0.5392690699474566,"ALX4-1:891, 8, set1, minCMV"
-62.73282401403296,1,1,1,15,5,4,0.46702437979265893,"ALX4-1:891, 8, set1, minProm"
3.457400291205289,0.06296924565572487,0.22381777014899432,1,7,5,4,-0.7812248654412246,"ALX4-1:891, 8, set1, minTK"
0.3066310552230789,0.5797549001071008,0.9469798721735504,1,104,5,4,-0.02781701244764624,"AR-1:1266, 1, set2, minCMV"
-192.37405763647257,1,1,1,104,5,4,-0.013117439757678097,"AR-1:1266, 1, set2, minProm"
-225.62744556295456,1,1,1,103,5,4,-0.3716038862703806,"AR-1:1266, 1, set2, minTK"
1.1654025274983724,0.2803479150400453,0.6150622352894725,1,104,5,4,-0.03723905069174533,"Ar-1:1268, 1, set2, minCMV"
10.097063145998618,0.001485058046869546,0.009713766266105168,1,104,5,4,-0.13165227418154601,"Ar-1:1268, 1, set2, minProm"
-155.6779396615907,1,1,1,104,5,4,-0.23021233167290908,"Ar-1:1268, 1, set2, minTK"
1.646297615840922,0.19946359538106315,0.4994314728212352,1,104,5,4,0.049395882101608536,"AR-1:1599, 4, set2, minCMV"
-423.25825543070823,1,1,1,104,5,4,-0.1033269248543553,"AR-1:1599, 4, set2, minProm"
-358.05244006909925,1,1,1,104,5,4,-0.6090802465830605,"AR-1:1599, 4, set2, minTK"
4.651284815091458,0.03103031366683636,0.1286020152103299,1,104,5,4,-0.07342374811493355,"Ar-1:1601, 4, set2, minCMV"
-67.7306821643233,1,1,1,104,5,4,0.009505870545342505,"Ar-1:1601, 4, set2, minProm"
-78.42170817721262,1,1,1,104,5,4,0.17579040460000864,"Ar-1:1601, 4, set2, minTK"
0.7422813829725783,0.3889310484834159,0.7512143228268787,1,104,5,4,-0.03226350783249299,"AR-1:1932, 8, set2, minCMV"
-124.55425417453898,1,1,1,104,5,4,-0.252126604193363,"AR-1:1932, 8, set2, minProm"
-361.64240478588545,1,1,1,104,5,4,0.24126386358319882,"AR-1:1932, 8, set2, minTK"
-118.3358742628825,1,1,1,104,5,4,-0.11750777595978198,"Ar-1:1934, 8, set2, minCMV"
-184.16146722851136,1,1,1,104,5,4,-0.19374634448187386,"Ar-1:1934, 8, set2, minProm"
-105.41462462014033,1,1,1,104,5,4,0.16821887354938922,"Ar-1:1934, 8, set2, minTK"
3.7251045828452334,0.0536002711317952,0.19832100318764223,1,104,5,4,-0.07796262319327898,"AR-1:267, 1, set1, minCMV"
6.159423750266797,0.013071378544062812,0.0634158033314643,1,103,5,4,-0.08232895689553671,"AR-1:267, 1, set1, minProm"
-7.375890443795015,1,1,1,104,5,4,-0.19448645172662637,"AR-1:267, 1, set1, minTK"
0.5544852018219899,0.4564908122812747,0.8260950409639332,1,104,5,4,0.03461344090159796,"Ar-1:269, 1, set1, minCMV"
1.9644921884073483,0.16103370074559104,0.4349467853911258,1,103,5,4,-0.03747773407291338,"Ar-1:269, 1, set1, minProm"
-8.44501021032329,1,1,1,104,5,4,-0.07213607387439296,"Ar-1:269, 1, set1, minTK"
-145.82847388153823,1,1,1,104,5,4,0.23798564029035496,"AR-1:600, 4, set1, minCMV"
-314.2130800239247,1,1,1,104,5,4,0.23032100923754253,"AR-1:600, 4, set1, minProm"
-16.101309563976884,1,1,1,104,5,4,-0.04429491453449552,"AR-1:600, 4, set1, minTK"
1.6953252454104586,0.19290046957986506,0.48802891252121067,1,103,5,4,-0.07012589433812648,"Ar-1:602, 4, set1, minCMV"
-16.581507458942042,1,1,1,104,5,4,0.004489650484862427,"Ar-1:602, 4, set1, minProm"
23.334834392500852,1.3611245835423598e-6,1.4822743248434705e-5,1,103,5,4,-0.13836147906848603,"Ar-1:602, 4, set1, minTK"
-151.6824453511049,1,1,1,104,5,4,-0.32565979957215857,"AR-1:933, 8, set1, minCMV"
0.014128207445537555,0.9053845798967706,1,1,100,5,4,-0.0048365298239756585,"AR-1:933, 8, set1, minProm"
-14.39071690198034,1,1,1,104,5,4,7.669032180804623e-4,"AR-1:933, 8, set1, minTK"
-13.405898491545486,1,1,1,103,5,4,-0.008543602587284503,"Ar-1:935, 8, set1, minCMV"
1.2959760571775405,0.254949553308332,0.5827689454483719,1,101,5,4,-0.05573444201145183,"Ar-1:935, 8, set1, minProm"
-322.77956551835723,1,1,1,103,5,4,0.25850101797659464,"Ar-1:935, 8, set1, minTK"
0.4247237072149801,0.5145893677311885,0.8816200548409929,1,104,5,4,0.027858622960863222,"AR-2:1267, 1, set2, minCMV"
-161.91001505679378,1,1,1,104,5,4,-0.28101546282691453,"AR-2:1267, 1, set2, minProm"
-157.4310457880556,1,1,1,104,5,4,-0.00794093291767701,"AR-2:1267, 1, set2, minTK"
1.7125300220486679,0.19065744185569244,0.4844923491425995,1,104,5,4,0.06044363965981191,"AR-2:1600, 4, set2, minCMV"
-80.35414961663719,1,1,1,104,5,4,0.059018833698084236,"AR-2:1600, 4, set2, minProm"
-17.089268169510433,1,1,1,104,5,4,-0.06836981545808334,"AR-2:1600, 4, set2, minTK"
0.2465816796711806,0.6194923735730257,0.9824224524878709,1,104,5,4,0.015522136824622397,"AR-2:1933, 8, set2, minCMV"
-153.5087485631343,1,1,1,104,5,4,0.04480082942762184,"AR-2:1933, 8, set2, minProm"
20.302415714451854,6.611705371357948e-6,6.603104779004962e-5,1,103,5,4,-0.10660927179352936,"AR-2:1933, 8, set2, minTK"
0.652938769472712,0.41906394823661774,0.7873315733932809,1,104,5,4,0.02579831263462493,"AR-2:268, 1, set1, minCMV"
2.064354846707829,0.1507787268272258,0.4160964447925938,1,104,5,4,0.06344177876934787,"AR-2:268, 1, set1, minProm"
-105.2478555809621,1,1,1,104,5,4,0.045198182577862456,"AR-2:268, 1, set1, minTK"
0.951145676570377,0.3294278465701052,0.6778378002122567,1,104,5,4,0.03269592202239249,"AR-2:601, 4, set1, minCMV"
0.3827722184923914,0.5361233134870506,0.905380641033122,1,104,5,4,-0.02345380673566882,"AR-2:601, 4, set1, minProm"
-153.68630984684933,1,1,1,104,5,4,-0.212432524120145,"AR-2:601, 4, set1, minTK"
0.8266112704859552,0.36325424933330974,0.7218076995811027,1,104,5,4,-0.04197368935019952,"AR-2:934, 8, set1, minCMV"
-13.742457491219284,1,1,1,104,5,4,-0.04206597037170922,"AR-2:934, 8, set1, minProm"
9.942819460704413,0.0016147803295783348,0.01046200504669845,1,104,5,4,-0.10787113072373548,"AR-2:934, 8, set1, minTK"
5.493405121327669,0.019088331196529407,0.08723253735794913,1,50,5,4,-0.14821279812400182,"ARNTL-1:1168, 1, set2, minCMV"
0.22376013676716866,0.6361896978957624,0.9941310549516619,1,62,5,4,-0.15163152955867654,"ARNTL-1:1168, 1, set2, minProm"
18.44719102754607,1.7467811755023555e-5,1.635477131087724e-4,1,71,5,4,-0.1992821502965236,"ARNTL-1:1168, 1, set2, minTK"
8.968024721361871,0.0027474546942815132,0.016724347603842473,1,67,5,4,-0.15540820184295762,"ARNTL-1:1501, 4, set2, minCMV"
-271.94338103639234,1,1,1,62,5,4,-0.35171619001927007,"ARNTL-1:1501, 4, set2, minProm"
40.68220131038993,1.7911119080311477e-10,2.6636826486991064e-9,1,68,5,4,-0.10108709247659727,"ARNTL-1:1501, 4, set2, minTK"
12.6769516200402,3.701906150430383e-4,0.0027795975031715664,1,30,5,4,-0.14768475217707833,"ARNTL-1:169, 1, set1, minCMV"
10.94043308552591,9.408817393471538e-4,0.006510073756153375,1,37,5,4,-0.26209204629673954,"ARNTL-1:169, 1, set1, minProm"
18.54069535179815,1.6631511093374186e-5,1.561179430993332e-4,1,39,5,4,-0.26249402747742023,"ARNTL-1:169, 1, set1, minTK"
1.4501663427340645,0.22850126328814643,0.5435533536467062,1,35,5,4,-0.08543928436053302,"ARNTL-1:1834, 8, set2, minCMV"
3.324820122023084,0.0682414789722352,0.23680178748444553,1,39,5,4,-0.16089599658260093,"ARNTL-1:1834, 8, set2, minProm"
7.850037835542025,0.005081964369065036,0.028375841049815866,1,39,5,4,-0.256276274995633,"ARNTL-1:1834, 8, set2, minTK"
8.499798754531184,0.0035518576331286405,0.020816325937668044,1,40,5,4,-0.21787343043720617,"ARNTL-1:502, 4, set1, minCMV"
-37.00173996036756,1,1,1,43,5,4,-0.6555149556034612,"ARNTL-1:502, 4, set1, minProm"
51.3907140685958,7.569574206671975e-13,1.291453466038313e-11,1,41,5,4,-0.19086958261637854,"ARNTL-1:502, 4, set1, minTK"
13.045212063843564,3.0406072878810814e-4,0.0023286047334371072,1,27,5,4,-0.25697274079629767,"ARNTL-1:835, 8, set1, minCMV"
6.062098174176526,0.013811349776679612,0.0664285907034974,1,27,5,4,-0.24360258929445155,"ARNTL-1:835, 8, set1, minProm"
1.0078660552699148,0.31541460941027133,0.659835330721351,1,20,5,4,-0.16374504426778413,"ARNTL-1:835, 8, set1, minTK"
0.15913667028507916,0.689952610167996,1,1,74,5,4,0.02689721040139622,"Ascl2-1:1169, 1, set2, minCMV"
1.8110782524245224,0.17837893748464345,0.4636493584556412,1,53,5,4,-0.08563499664090618,"Ascl2-1:1169, 1, set2, minProm"
4.8815336117004335,0.027145490328215015,0.11485200322037656,1,53,5,4,-0.18989131571153472,"Ascl2-1:1169, 1, set2, minTK"
2.9839566908331108,0.08409346465935796,0.27664813065762,1,47,5,4,0.15708045800390322,"Ascl2-1:1502, 4, set2, minCMV"
2.1291262240265496,0.1445231196973146,0.4046167078462424,1,60,5,4,-0.07846209463320068,"Ascl2-1:1502, 4, set2, minProm"
0.44932594201691245,0.502655227655412,0.868930033284419,1,63,5,4,-0.043935009319054086,"Ascl2-1:1502, 4, set2, minTK"
2.254563860533665,0.1332209843073361,0.3828934420288527,1,21,5,4,-0.0781562814202585,"Ascl2-1:170, 1, set1, minCMV"
0.5490077204103727,0.45872342268239574,0.8269479532885003,1,23,5,4,-0.0993020175729941,"Ascl2-1:170, 1, set1, minProm"
-19.139287519046547,1,1,1,28,5,4,0.2056293199319967,"Ascl2-1:170, 1, set1, minTK"
0.06314132497846003,0.8015981190248097,1,1,47,5,4,-0.02309606791065,"Ascl2-1:1835, 8, set2, minCMV"
1.4229425580078896,0.23291967906890715,0.5500164047832479,1,40,5,4,0.12346813417110518,"Ascl2-1:1835, 8, set2, minProm"
-91.26537625511423,1,1,1,61,5,4,-0.35888491384121474,"Ascl2-1:1835, 8, set2, minTK"
0.13245182020546054,0.7159033306682009,1,1,30,5,4,-0.04523514343178982,"Ascl2-1:503, 4, set1, minCMV"
-8.06306327290963,1,1,1,38,5,4,-0.0725012140077223,"Ascl2-1:503, 4, set1, minProm"
-14.287572871065777,1,1,1,26,5,4,0.0056062900475087295,"Ascl2-1:503, 4, set1, minTK"
1.242237518459433,0.2650402648171123,0.5966894346507111,1,31,5,4,0.1147971491234274,"Ascl2-1:836, 8, set1, minCMV"
-92.95740841340239,1,1,1,29,5,4,-0.7243597647749462,"Ascl2-1:836, 8, set1, minProm"
-7.103967160060279,1,1,1,35,5,4,-0.062146823793877974,"Ascl2-1:836, 8, set1, minTK"
13.46085554435922,2.4359265353297098e-4,0.0019107868173684646,1,66,5,4,0.22583695606719478,"ATF4-1:1185, 1, set2, minCMV"
2.5905661500673887,0.10750190352421819,0.3280063047420507,1,66,5,4,0.07425699241032767,"ATF4-1:1185, 1, set2, minProm"
0.03305153582095954,0.8557390460123294,1,1,77,5,4,-0.009980837683072076,"ATF4-1:1185, 1, set2, minTK"
0.22764321011891298,0.6332768858293452,0.9924946753671442,1,104,5,4,0.020925711080363004,"Atf4-1:1187, 1, set2, minCMV"
0.023191362033685436,0.878960495833117,1,1,73,5,4,0.008255225426441488,"Atf4-1:1187, 1, set2, minProm"
7.398659925212996,0.006527248406598732,0.035013414596794246,1,87,5,4,-0.13733231521299458,"Atf4-1:1187, 1, set2, minTK"
22.687956041785583,1.9055853559824732e-6,2.0426012663951746e-5,1,65,5,4,0.2976844919484399,"ATF4-1:1518, 4, set2, minCMV"
2.2474978250907043,0.13383064834502464,0.3841064682874492,1,60,5,4,0.05790803197964777,"ATF4-1:1518, 4, set2, minProm"
1.8401666476506762,0.1749314163821274,0.45925497161157536,1,65,5,4,-0.06521092203596432,"ATF4-1:1518, 4, set2, minTK"
0.10178776776592713,0.7496946999065539,1,1,86,5,4,0.014477975009912361,"Atf4-1:1520, 4, set2, minCMV"
5.173176140129726,0.02293823985101566,0.10063333511781299,1,90,5,4,-0.09405812183265984,"Atf4-1:1520, 4, set2, minProm"
15.414516470867056,8.63226132858672e-5,7.353585170621309e-4,1,99,5,4,-0.13804568355153923,"Atf4-1:1520, 4, set2, minTK"
14.217111582775033,1.6288259797413943e-4,0.0013321237240441603,1,60,5,4,0.24966217801964435,"ATF4-1:1851, 8, set2, minCMV"
1.4978216395020354,0.22100684270546864,0.5328095191368482,1,47,5,4,0.08592226702981294,"ATF4-1:1851, 8, set2, minProm"
1.2995100700163675,0.254302734337367,0.5819401618107705,1,67,5,4,0.053076545185451844,"ATF4-1:1851, 8, set2, minTK"
0.06979638415759837,0.79163347534214,1,1,101,5,4,0.015418651713191083,"Atf4-1:1853, 8, set2, minCMV"
5.914006042792607,0.015020975233048385,0.07113248256081972,1,77,5,4,-0.11900730477684605,"Atf4-1:1853, 8, set2, minProm"
7.843443934518291,0.005100534285815022,0.028427841727292073,1,104,5,4,-0.10479214531158415,"Atf4-1:1853, 8, set2, minTK"
8.765098383172244,0.0030704951310256403,0.018416973725351057,1,35,5,4,0.20472326160718224,"ATF4-1:186, 1, set1, minCMV"
2.173984671643666,0.1403621249192751,0.3958561683618821,1,29,5,4,0.06335524478363341,"ATF4-1:186, 1, set1, minProm"
0.04806950054785375,0.8264571949033827,1,1,30,5,4,0.01458129786136075,"ATF4-1:186, 1, set1, minTK"
0.5574542789672705,0.45528777455819325,0.8253770694617542,1,78,5,4,0.041089005060420104,"Atf4-1:188, 1, set1, minCMV"
5.1401975116959875,0.023377988327772572,0.10212489637921703,1,73,5,4,-0.0828174692083115,"Atf4-1:188, 1, set1, minProm"
7.565713667417185,0.005948909336060387,0.03239202228908058,1,71,5,4,-0.17359062480729615,"Atf4-1:188, 1, set1, minTK"
11.997548888100027,5.327056759901137e-4,0.003867468394717823,1,32,5,4,0.2797363875105219,"ATF4-1:519, 4, set1, minCMV"
0.8682428445629284,0.35144222324535035,0.7056417571667022,1,23,5,4,-0.06548938376182978,"ATF4-1:519, 4, set1, minProm"
0.01787997238943717,0.8936271415784319,1,1,27,5,4,0.013483650883757648,"ATF4-1:519, 4, set1, minTK"
0.014780759263885557,0.903234706100244,1,1,73,5,4,0.009613379411394838,"Atf4-1:521, 4, set1, minCMV"
1.826560081606658,0.17653439241104263,0.4615747815543701,1,79,5,4,-0.06542762034108854,"Atf4-1:521, 4, set1, minProm"
7.256172786735988,0.007065771205023619,0.03740647569122074,1,79,5,4,-0.13338349079327855,"Atf4-1:521, 4, set1, minTK"
9.560948600407755,0.001987603722925299,0.012533739287687052,1,29,5,4,0.23939067041559245,"ATF4-1:852, 8, set1, minCMV"
1.5307291383187476,0.21600304706321186,0.52479854235057255,1,29,5,4,0.15052466093536357,"ATF4-1:852, 8, set1, minProm"
0.09148124920966438,0.7623024327225663,1,1,30,5,4,0.020419409450616127,"ATF4-1:852, 8, set1, minTK"
0.1760214524656476,0.6748148742667617,1,1,64,5,4,0.03598637356018149,"Atf4-1:854, 8, set1, minCMV"
6.570805420034048,0.01036650271971486,0.052060207756166835,1,78,5,4,-0.10788955221209279,"Atf4-1:854, 8, set1, minProm"
4.817510498599404,0.028172006051662535,0.11843426500295091,1,69,5,4,-0.10673393256396349,"Atf4-1:854, 8, set1, minTK"
0.0010363194651290542,0.9743190028208539,1,1,72,5,4,0.0015935175474914884,"ATF7-1:1186, 1, set2, minCMV"
2.1153281834326663,0.1458307892449699,0.40602570604832505,1,55,5,4,0.08031154568179431,"ATF7-1:1186, 1, set2, minProm"
0.9871944288079249,0.3204290486880814,0.6652999047833367,1,55,5,4,-0.06413491630035834,"ATF7-1:1186, 1, set2, minTK"
1.1547607573702408,0.28255476939364016,0.618699249060869,1,71,5,4,0.06895074968055326,"ATF7-1:1519, 4, set2, minCMV"
1.4673948483077766,0.22575717816067004,0.5398997122511172,1,67,5,4,0.06750369292590547,"ATF7-1:1519, 4, set2, minProm"
0.07761151929753396,0.7805606846211364,1,1,46,5,4,-0.02089194989057933,"ATF7-1:1519, 4, set2, minTK"
0.6365565950918608,0.4249604614760326,0.7935868514398883,1,52,5,4,0.05521443922597071,"ATF7-1:1852, 8, set2, minCMV"
1.4431907411117209,0.22962370630406514,0.5447465446580024,1,48,5,4,0.06590354818481194,"ATF7-1:1852, 8, set2, minProm"
2.2705378063301396,0.13185413927158937,0.38003196781140397,1,59,5,4,0.09074540614904282,"ATF7-1:1852, 8, set2, minTK"
1.015404531360673,0.31361155286154757,0.6577326262909068,1,40,5,4,0.08044827085216297,"ATF7-1:187, 1, set1, minCMV"
3.7582969786494687,0.05254607151404654,0.19559877044804477,1,39,5,4,0.13681311137719615,"ATF7-1:187, 1, set1, minProm"
2.0536652516366303,0.15184026378884563,0.4174587735859847,1,55,5,4,0.09227355818965764,"ATF7-1:187, 1, set1, minTK"
2.4347045272202195,0.11867625483161139,0.3534963904829084,1,46,5,4,0.09532167051350221,"ATF7-1:520, 4, set1, minCMV"
3.3678448336754627,0.06648066997755073,0.23273765150214445,1,47,5,4,0.08850129644320531,"ATF7-1:520, 4, set1, minProm"
3.3673192328315054,0.06650188511661731,0.23273765150214445,1,45,5,4,-0.1098066702948181,"ATF7-1:520, 4, set1, minTK"
2.6032183942979827,0.1066469465141361,0.32620794098098804,1,42,5,4,0.08283557435448975,"ATF7-1:853, 8, set1, minCMV"
1.5887621536467122,0.20750307670122758,0.5117362887800389,1,37,5,4,0.06780271591091465,"ATF7-1:853, 8, set1, minProm"
0.4437028984157223,0.5053406174496209,0.8708209834920867,1,36,5,4,0.03878394814897559,"ATF7-1:853, 8, set1, minTK"
0.7994901578863391,0.37124584765224244,0.7317689333376358,1,58,5,4,-0.054340974095860285,"Atoh1-1:1170, 1, set2, minCMV"
3.2323092305314276,0.07219881493333775,0.24704463583318134,1,48,5,4,0.1741040553775148,"Atoh1-1:1170, 1, set2, minProm"
7.249450145536684e-4,0.9785197107832443,1,1,40,5,4,-0.0021008923263989157,"Atoh1-1:1170, 1, set2, minTK"
4.564120137134523,0.032648440829169,0.134230984900343,1,55,5,4,-0.1298056574886274,"Atoh1-1:1503, 4, set2, minCMV"
0.2995250963685976,0.584180295939507,0.9524764776697623,1,51,5,4,0.047089870049780824,"Atoh1-1:1503, 4, set2, minProm"
9.311654384287976,0.0022770078322234457,0.014112393648351568,1,45,5,4,-0.2740926238855349,"Atoh1-1:1503, 4, set2, minTK"
0.88798107510911,0.34602500438039796,0.6991070976659224,1,48,5,4,0.08193563542590378,"Atoh1-1:171, 1, set1, minCMV"
1.0781858457680755,0.29910374941113865,0.6398419727612185,1,39,5,4,0.08447792461962834,"Atoh1-1:171, 1, set1, minProm"
-69.12770456271261,1,1,1,27,5,4,-0.5637252821887435,"Atoh1-1:171, 1, set1, minTK"
1.3258041707231314,0.2495530340533309,0.5742805302193924,1,41,5,4,-0.10247052162374222,"Atoh1-1:1836, 8, set2, minCMV"
2.2062597635676866,0.13745156633921302,0.39102710535222157,1,52,5,4,0.09109735703897502,"Atoh1-1:1836, 8, set2, minProm"
9.513467921351548e-5,0.9922177961174672,1,1,49,5,4,-8.805575156235326e-4,"Atoh1-1:1836, 8, set2, minTK"
1.6549349508941305,0.19828858658892665,0.497321201864706,1,39,5,4,-0.11045563447597205,"Atoh1-1:504, 4, set1, minCMV"
2.8927426600935178,0.08897933330827772,0.2868824489130928,1,42,5,4,-0.12846761608036983,"Atoh1-1:504, 4, set1, minProm"
-22.928232952973076,1,1,1,30,5,4,0.04064464531204746,"Atoh1-1:504, 4, set1, minTK"
-2.391500462351587,1,1,1,40,5,4,-0.10111593577147907,"Atoh1-1:837, 8, set1, minCMV"
11.043652250902028,8.899137346745204e-4,0.006197109023096264,1,35,5,4,-0.13890997434002955,"Atoh1-1:837, 8, set1, minProm"
0.028100460784116876,0.8668728575682423,1,1,24,5,4,0.024835283473817263,"Atoh1-1:837, 8, set1, minTK"
5.104968013068174,0.023857418952104435,0.10355637258220879,1,100,5,4,-0.12732909172398107,"Barhl1-1:1228, 1, set2, minCMV"
1.0699648266213444,0.30095339076967104,0.6418249048983747,1,75,5,4,0.051719293561640685,"Barhl1-1:1228, 1, set2, minProm"
0.018708169151068432,0.8912064242877809,1,1,85,5,4,0.009872650233189425,"Barhl1-1:1228, 1, set2, minTK"
7.838666718464083,0.005114031194018549,0.028445890263014147,1,103,5,4,-0.1303622550308382,"Barhl1-1:1561, 4, set2, minCMV"
0.7286684549990241,0.39331513480960134,0.7559780266112891,1,93,5,4,-0.05845474456481659,"Barhl1-1:1561, 4, set2, minProm"
4.21317566961352,0.040111176897754855,0.15904638379987754,1,96,5,4,-0.12053934703747486,"Barhl1-1:1561, 4, set2, minTK"
0.007010339517364628,0.9332728771670351,1,1,97,5,4,0.006167906571200872,"Barhl1-1:1894, 8, set2, minCMV"
0.012240857836331998,0.9119030874275382,1,1,96,5,4,-0.005798910948611615,"Barhl1-1:1894, 8, set2, minProm"
0.056461297752321116,0.8121790469369702,1,1,102,5,4,-0.00901870405139611,"Barhl1-1:1894, 8, set2, minTK"
0.12112973580042308,0.7278124154536554,1,1,103,5,4,0.0183261273658296,"Barhl1-1:229, 1, set1, minCMV"
0.0067480703291948885,0.9345301057152378,1,1,65,5,4,0.00533594190660685,"Barhl1-1:229, 1, set1, minProm"
0.4574310148054792,0.49882704549617063,0.8648698291100844,1,90,5,4,-0.039494203652988245,"Barhl1-1:229, 1, set1, minTK"
2.3443983046945505,0.12573410143505942,0.367917508820455,1,96,5,4,0.09976323983421952,"Barhl1-1:562, 4, set1, minCMV"
0.040377555835220846,0.8407441821035175,1,1,89,5,4,0.012342013619844331,"Barhl1-1:562, 4, set1, minProm"
3.381380213180819,0.06593681602958962,0.23155170043095452,1,96,5,4,-0.09420334617970721,"Barhl1-1:562, 4, set1, minTK"
0.5826288599473628,0.44528373269000315,0.8167199853809258,1,86,5,4,0.046733126624644544,"Barhl1-1:895, 8, set1, minCMV"
0.003003349380378495,0.9562955515621084,1,1,98,5,4,0.002907865916909966,"Barhl1-1:895, 8, set1, minProm"
0.00570639989200572,0.9397845027569851,1,1,101,5,4,0.002989143431270572,"Barhl1-1:895, 8, set1, minTK"
0.041598884607083164,0.8383862840085515,1,1,61,5,4,0.02134050610262127,"BARHL2-1:1225, 1, set2, minCMV"
13.480896530141763,2.4100462072182438e-4,0.001895326991643336,1,62,5,4,-0.24175993689684913,"BARHL2-1:1225, 1, set2, minProm"
0.0018276979062648024,0.9658995593070449,1,1,72,5,4,0.0028014499944122293,"BARHL2-1:1225, 1, set2, minTK"
0.056053401846838824,0.81284609079503,1,1,95,5,4,-0.013673788677490733,"BARHL2-1:1558, 4, set2, minCMV"
0.6325837137678718,0.426409171640174,0.7950835252622795,1,66,5,4,-0.062179549771178295,"BARHL2-1:1558, 4, set2, minProm"
0.009098192441797437,0.9240094704429089,1,1,76,5,4,-0.006013623397772016,"BARHL2-1:1558, 4, set2, minTK"
0.5708177152264398,0.44993416100383543,0.819439554316779,1,79,5,4,0.05690170333357639,"BARHL2-1:1891, 8, set2, minCMV"
0.008126443686705898,0.9281705677757297,1,1,80,5,4,0.00607698025178412,"BARHL2-1:1891, 8, set2, minProm"
2.7362357132706165,0.09809559672945767,0.30739956893486176,1,77,5,4,-0.0901092561878529,"BARHL2-1:1891, 8, set2, minTK"
